,politician,source,title,author,description,content,url,urlToImage,publishedAt,date_published,url_image
36,Gökay Akbulut,Sabah.com.tr,Almanya’da Federal Meclis’e 19 Türk kökenli vekil seçildi,İHA,"Almanya’da dün yapılan seçimin galibi oyların yüzde 25.7’sini alan Sosyal Demokrat Parti (SPD) olurken, 19 Türk kökenli vekil de Federal Meclis’e girme başarısını gösterdi.Devamı için tıklayınız",Yeni hükümet kurmak üzere genel seçime giden Almanya'da oylarn yüzde 25.7'sini alan Sosyal Demokrat Parti (SPD) seçimin galibi oldu. Parlamentoya giren milletvekilleri de netleirken Almanya Federal S… [+2045 chars],https://www.sabah.com.tr/dunya/2021/09/27/almanyada-federal-meclise-19-turk-kokenli-vekil-secildi,,,2021-09-27T09:51:08Z,https://iasbh.tmgrup.com.tr/3aab2e/650/344/0/112/800/532?u=https://isbh.tmgrup.com.tr/sbh/2021/09/27/almanyada-federal-meclise-19-turk-kokenli-vekil-secildi-1632736258401.jpg
37,Gökay Akbulut,Jungewelt.de,Linke und Bundestagswahl: Die Pluralität nervt,,Linke-Parteivorstand berät. Hennig-Wellsow verteidigt Orientierung auf »Rot-Grün-Rot«. Gysi: NATO-Auflösung steht »gar nicht zur Debatte« • Foto: REUTERS,"Ob es ihnen denn jetzt noch gelingen könne, »den Laden zusammenzuhalten«, wollte am Sonnabend abend bei der Pressekonferenz nach der Beratung des Parteivorstandes in einem Hotel in Berlin-Lichtenberg… [+5638 chars]",https://www.jungewelt.de/artikel/411642.linke-und-bundestagswahl-die-pluralität-nervt.html,,,2021-10-03T17:38:17Z,https://www.jungewelt.de/img/1100/158141.jpg
38,Gökay Akbulut,Turkiyegazetesi.com.tr,Alman meclisinde 19 Türk!,,Almanya dün seçime giderek yeni başbakanını seçti. Yeni dönemde Türkler de koltuk sayısını artırarak mecliste yerini aldı.,"Dün milyonlarca Alman ve Almanya'da yaayan nüfusu 1,5 milyona yakn Türk yeni hükumet için sandk bana gitti.
Sandktan yüzde 25.7 oy alan alan Sosyal Demokrat Parti (SPD) zaferle çkt. Seçimin ardndan … [+2811 chars]",https://www.turkiyegazetesi.com.tr/dunya/804722.aspx,,,2021-09-27T12:11:20Z,https://icdn.turkiyegazetesi.com.tr/images/anamanset/2021_09/alman-meclisinde-19-turk--1632743804.jpg
39,Gökay Akbulut,Schwäbische,"Bundestagswahl 2021 live: Ergebnisse, Hochrechnungen, Prognosen - Schwäbische","Michael Wollny, Theresa Gnann, Steffi Dobmeier","<ol><li>Bundestagswahl 2021 live: Ergebnisse, Hochrechnungen, Prognosen  Schwäbische
</li><li>Elefantenrunde im Live-Ticker: Laschet reagiert genervt auf Machtfrage  FOCUS Online
</li><li>Olaf Scholz sagt live in ARD und ZDF, wen er als erstes anruft  Expre…","Deutschland wählt: Welche Partei kann hinzugewinnen, welche erleidet Verluste? Baerbock, Laschet oder Scholz - wer greift nach dem Kanzleramt und welche Regierungskonstellationen bieten sich an? In u… [+33015 chars]","https://www.schwaebische.de/ueberregional/politik_artikel,-bundestagswahl-2021-live-ergebnisse-hochrechnungen-prognosen-_arid,11411397.html",,,2021-09-26T19:13:00Z,https://www.schwaebische.de/cms_media/module_img/13755/6877817_2_opengraph_AFP_9NK94D_1_.jpg
40,Gökay Akbulut,Yenicaggazetesi.com.tr,﻿18 Türk siyasetçi Federal Meclis'e girdi,,<table><tr><td>﻿Almanya’da yapılan seçimlerden Sosyal Demokrat Parti az farkla birinci çıktı. Federal Meclis’e giren vekiller arasında 18 Türk de bulunuyor.</td></tr></table>,"DW Türkçe'de yer alana habere göre, Almanya'da düzenlenen genel seçimler oldukça heyecanl geçti. Yllar sonra ilk kez seçimlere, hangi partinin birinci güç olarak çkaca bilinmeden gidildi.
Anketlerde… [+3722 chars]",https://www.yenicaggazetesi.com.tr/almanyada-18-turk-siyasetci-federal-meclise-girdi-476637h.htm,,,2021-09-28T06:52:00Z,https://cdn.yenicaggazetesi.com.tr/news/2021/09/280920210951328520684.jpg
41,Gökay Akbulut,Focus,"Analyse von Hubertus Knabe - Weniger, dafür radikaler: Das sind die 39 Linken in unserem Bundestag",Von FOCUS-Online-Gastautor Hubertus Knabe,"Nur durch ein Wunder ist der Linkspartei der Einzug in den 20. Deutschen Bundestag gelungen. Obwohl sie unter der Fünf-Prozent-Hürde blieb, darf sie 39 Abgeordnete in das deutsche Parlament entsenden. Wer vertritt die Partei demnächst im Bundestag – und wer m…","Nur durch ein Wunder ist der Linkspartei der Einzug in den 20. Deutschen Bundestag gelungen. Obwohl sie unter der Fünf-Prozent-Hürde blieb, darf sie 39 Abgeordnete in das deutsche Parlament entsenden… [+10696 chars]",https://www.focus.de/politik/deutschland/bundestagswahl/analyse-von-hubertus-knabe-linke-so-ticken-die-39-abgeordneten-in-unserem-bundestag_id_24287969.html,,,2021-09-29T10:50:00Z,https://p6.focus.de/img/fotos/id_24289815/linksfraktion.png?im=Crop%3D%280%2C8%2C1280%2C640%29%3BResize%3D%281200%2C627%29&hash=a9bc7041fd09bb516f5bddce0a6149e724b3d9f5aefe187f6ebc17c928b128a8
42,Gökay Akbulut,Hurriyet.com.tr,Almanya'da 18 Türk kökenli milletvekili,hurriyet.com.tr,"Almanya'da  yapılan genel seçimde, 18 Türk asıllı aday, milletvekili olarak Federal Meclise girmeye hak kazandı.","p&gt;Geçici ilk resmi sonuçlara göre, Aydan Özouz, Hakan Demir, Metin Hakverdi, Macit Karaahmetolu, Derya Türk-Nachbaur, Mahmut Özdemir, Cansel Kzltepe, Gülistan Yüksel ve Nezahat Baradari, Sosyal De… [+600 chars]",https://www.hurriyet.com.tr/dunya/almanyada-18-turk-kokenli-milletvekili-41904104,,,2021-09-27T09:18:57Z,https://i4.hurimg.com/i/hurriyet/75/0x0/61518c624e3fe117944f6936.jpg
43,Gökay Akbulut,Hurriyet.com.tr,Türkiye kökenliler rekor kırdı: 19 milletvekili,hurriyet.com.tr,"Almanya'da, 48 Türk Bundestag’da koltuk kapmak için yarıştı, bunlardan 19’u başarılı oldu. Böylece Türkiye kökenliler en yüksek vekil sayısına ulaştı. 2017’de bu sayı 14 olmuştu.","p&gt;YELLERDEN 5 VEKL- Melis Sekmen (28), iktisat alannda örenim görüyor.
- Canan Bayram (55), Malatya doumlu, avukat. 2013ten beri milletvekili.
- Filiz Polat (43,) iktisat alannda örenim gördü, 2… [+1272 chars]",https://www.hurriyet.com.tr/dunya/turkiye-kokenliler-rekor-kirdi-19-milletvekili-41904655,,,2021-09-28T04:00:00Z,https://i4.hurimg.com/i/hurriyet/75/0x0/61528bbe4e3fe11bac417862.jpg
44,Renata Alt,Perlentaucher.de,MEDIENTICKER: Schlacht ums Wort,,Facebook kündigt besseren Schutz von Medienschaffenden an - Propyläen Online-Großprojekt zu Goethe macht Zehntausende Briefe zugänglich - 100 Jahre Donaueschinger Musiktage - Lesungen rund um den Dom: Schweriner Literaturtage - Europäische Kinder- und Jugendb…,"Moin-Moin!Donnerstag, 14.10.2021287. Tag des Jahres oder der 738.079. Tag der ZeitrechnungDie Radiotipps für den 14.10.2021in der Übersicht für alle Kultursender des Öffentlich-rechtlichen Rundfunks,… [+3561 chars]",https://www.perlentaucher.de/medienticker/2021-10-14.html,,,2021-10-14T09:00:00Z,https://www.perlentaucher.de/cdata/tfpic/12366.jpg
45,Renata Alt,Bild,Nord-Stream-2-Erpressung - So brachte Merkel uns den Teuer-Winter,Julian Röpcke,"Dass Nord Stream 2 Deutschland ins Abseits schießt, war seit Langem klar. Nur Kanzlerin Merkel wollte es nicht sehen. Jetzt bezahlen die Verbraucher dafür.","Die Zeichen hätten nicht eindeutiger sein können.
Seit Jahren warnen Experten und Politiker, die wissen, wie Russland Energie immer wieder als Waffe einsetzt, dass die neue Ostsee-Pipeline Nord Stre… [+2879 chars]",https://www.bild.de/politik/inland/politik-inland/putins-erpressung-mit-nord-stream-2-so-brachte-uns-merkel-den-teuer-winter-77961338.bild.html,,,2021-10-14T20:45:00Z,https://bilder.bild.de/fotos/putins-erpressung-mit-nord-stream-2-so-brachte-uns-merkel-den-teuer-winter-7315eb1b5c09417e9d6f3e94b4f5de43-77964678/Bild/3.bild.jpg
46,Renata Alt,DW (English),YouTube bans RT's German channels — lawmakers and activists react,Deutsche Welle (www.dw.com),RT's German YouTube channels have been blocked over alleged COVID-19 misinformation. What does Germany's government make of the move? And what do other observers think?,The recent suspension of two German-language channels of the Russian state-backed broadcaster RT by video-sharing giant YouTube has met with varied reactions across Germany's political spectrum and r… [+7072 chars],https://www.dw.com/en/youtube-rt-ban-in-germany/a-59371662,,,2021-10-01T09:19:00Z,https://static.dw.com/image/49760380_6.jpg
47,Renata Alt,DW (English),Как в Берлине реагируют на блокировку немецких программ RT на YouTube,Deutsche Welle (www.dw.com),Правительство ФРГ заявило о своей непричастности к решению YouTube заблокировать каналы RT и осудило угрозы МИД РФ принять ответные меры. Мнения депутатов бундестага разделились.,"YouTube RT . - .
 , "" "" YouTube "" "" .
- YouTube .
 YouTube RT
 DW - YouTube , RT . "" YouTube , , "", - YouTube.
""RT DE , COVID-19, - DW. - . , ; YouTube"".
RT, - SWR, YouTube , (Deutscher Presser… [+1016 chars]",https://www.dw.com/ru/kak-v-berline-reagirujut-na-blokirovku-nemeckih-programm-rt-na-platforme-youtube/a-59356078,,,2021-09-29T16:02:00Z,https://static.dw.com/image/49760320_6.jpg
48,Renata Alt,Handelsblatt,Bundestagswahl 2021: Wie viele Abgeordnete im Bundestag Migrationsgeschichte haben – und wer dazu gehört,Teresa Stiens,Das deutsche Parlament ist diverser als in der vergangenen Wahlperiode. Besonders eine Partei entsendet deutlich mehr Abgeordnete mit Migrationsgeschichte.,BerlinIm neuen Bundestag haben rund elf Prozent der Abgeordneten ausländische Wurzeln. Das geht aus einer am Mittwoch veröffentlichten Datenerhebung des Mediendienstes Integration hervor. Der Anteil … [+3612 chars],https://www.handelsblatt.com/politik/deutschland/bundestagswahl-2021-wie-viele-abgeordnete-im-bundestag-migrationsgeschichte-haben-und-wer-dazu-gehoert/27659374.html,,,2021-09-29T12:15:00Z,https://www.handelsblatt.com/images/oben-renata-alt-cem-oezdemir-unten-karamba-diaby-serap-gueler/27660316/3-format2003.png
49,Renata Alt,DW (English),Wie Berlin auf die Sperrung der YouTube-Kanäle von RT Deutsch reagiert,Deutsche Welle (www.dw.com),"Die Bundesregierung betont, mit der Entscheidung von YouTube gegen RT Deutsch nichts zu tun zu haben. Von Moskau angedrohte Vergeltungsmaßnahmen weist Berlin zurück. Im Bundestag gehen die Meinungen auseinander.","""YouTube hatte schon immer klare Community-Richtlinien, die darlegen, was auf der Plattform erlaubt ist"", erklärte YouTube auf DW-Anfrage im Zusammenhang mit der Sperrung von zwei deutschen RT-Kanäle… [+7127 chars]",https://www.dw.com/de/wie-berlin-auf-die-sperrung-der-youtube-kan%C3%A4le-von-rt-deutsch-reagiert/a-59360343,,,2021-09-30T13:41:00Z,https://static.dw.com/image/49760320_6.jpg
50,Renata Alt,DW (English),YouTube bans RT's German channels — lawmakers and activists react,Deutsche Welle (www.dw.com),RT's German YouTube channels have been blocked over alleged COVID-19 misinformation. What does Germany's government make of the move? And what do other observers think?,The recent suspension of two German-language channels of the Russian state-backed broadcaster RT by video-sharing giant YouTube has met with varied reactions across Germany's political spectrum and r… [+7072 chars],https://www.dw.com/en/youtube-rt-ban-in-germany/a-59371662,,,2021-10-01T09:19:00Z,https://static.dw.com/image/49760380_6.jpg
51,Renata Alt,Handelsblatt,Weltausstellung in der Kritik: Europaparlament fordert Boykott der „Expo 2020“ in Dubai,Mathias Brüggmann,Die Vereinigten Arabischen Emirate wollen mit der Expo 2020 ins globale Rampenlicht. Das Europaparlament fordert wegen Menschenrechtsverletzungen von Staaten und Unternehmen einen Boykott.,"Berlin Mit spektakulären Feuerwerken, wie es sie wohl ohnehin nur in Dubai geben kann, startet die wegen Corona um ein Jahr verschobene Expo 2020 in Dubai. Die Musik kommt vom weltberühmten Tenors An… [+2610 chars]",https://www.handelsblatt.com/politik/international/weltausstellung-in-der-kritik-europaparlament-fordert-boykott-der-expo-2020-in-dubai/27664874.html,,,2021-09-30T16:16:24Z,https://www.handelsblatt.com/images/dubai-expo-2020/27664960/3-format2003.jpg
52,Renata Alt,Handelsblatt,Bundestagswahl 2021: Wie viele Abgeordnete im Bundestag Migrationsgeschichte haben – und wer dazu gehört,Teresa Stiens,Das deutsche Parlament ist diverser als in der vergangenen Wahlperiode. Besonders eine Partei entsendet deutlich mehr Abgeordnete mit Migrationsgeschichte.,BerlinIm neuen Bundestag haben rund elf Prozent der Abgeordneten ausländische Wurzeln. Das geht aus einer am Mittwoch veröffentlichten Datenerhebung des Mediendienstes Integration hervor. Der Anteil … [+3612 chars],https://www.handelsblatt.com/politik/deutschland/bundestagswahl-2021/bundestagswahl-2021-wie-viele-abgeordnete-im-bundestag-migrationsgeschichte-haben-und-wer-dazu-gehoert/27659374.html,,,2021-09-29T12:15:00Z,https://www.handelsblatt.com/images/oben-renata-alt-cem-oezdemir-unten-karamba-diaby-serap-gueler/27660316/3-format2003.png
53,Norbert Altenkamp,Www.fr.de,"Bundestagswahl 2021 in Hessen: Vorläufiges Endergebnis steht fest – SPD wird stärkste Kraft, herbe Niederla... - fr.de",,"<ol><li>Bundestagswahl 2021 in Hessen: Vorläufiges Endergebnis steht fest – SPD wird stärkste Kraft, herbe Niederla...  fr.de
</li><li>VORLÄUFIGES ENDERGEBNIS zur Bundestagswahl 2021: SPD bei 25,7 - UNION bei 24,1 Prozent I EILMELDUNG  WELT Nachrichtensender…","Nun ist klar: Hessen wird wieder rot und ein prominenter Christdemokrat verliert sein Wahlkreismandat. Die Ergebnisse der Bundestagswahl 2021 in Hessen im Ticker.
<ul><li>Am Sonntag, den 26. Septemb… [+25911 chars]",https://www.fr.de/politik/bundestagswahl-2021-hessen-endergebnis-alle-ergebnisse-prognosen-hochrechnungen-live-ticker-sonntag-wahl-zr-91001531.html,,,2021-09-27T05:56:00Z,https://www.fr.de/bilder/2021/09/20/91001531/27161923-wie-hat-hessen-zur-bundestagswahl-2021-gewaehlt-erste-trendergebnisse-im-live-ticker-ref.jpg
54,Peter Altmaier,Reuters,Germany expects Nord Stream 2 input from European neighbours within weeks - Reuters,,"Germany's economy ministry, as part of licensing assessments of the Nord Stream 2 pipeline, has consulted neighbouring countries about issues of gas supply security and expects to hear back within weeks, outgoing minister Peter Altmaier told journalists on Fr…","A road sign directs traffic towards the Nord Stream 2 gas line landfall facility entrance in Lubmin, Germany, September 10, 2020. REUTERS/Hannibal HanschkeFRANKFURT, Oct 15 (Reuters) - Germany's econ… [+767 chars]",https://www.reuters.com/business/energy/germany-expects-nord-stream-2-input-european-neighbours-within-weeks-2021-10-15/,,,2021-10-15T10:51:00Z,https://www.reuters.com/resizer/BVlUL6TrBb1ye0Fi6EIWxg7dqzA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ZYFXUKVEKBKRPELQEGBVL6JRCY.jpg
55,Peter Altmaier,Spiegel Online,Peter Altmaier und Annegret Kramp-Karrenbauer verzichten auf Bundestagsmandat,DER SPIEGEL,Peter Altmaier und Annegret Kramp-Karrenbauer werden dem kommenden Bundestag nicht angehören. Mit ihrem Verzicht ermöglichen sie zwei jüngeren CDU-Abgeordneten den Einzug in das Parlament.,Bundeswirtschaftsminister Peter Altmaier und Verteidigungsministerin Annegret Kramp-Karrenbauer (beide CDU) verzichten auf ihre Bundestagsmandate. Das teilte der saarländische Ministerpräsident und C… [+379 chars],https://www.spiegel.de/politik/deutschland/peter-altmaier-und-annegret-kramp-karrenbauer-verzichten-auf-bundestagsmandat-a-dcc0cfcf-9889-4c0c-af88-d4a8c0e4a55c,,,2021-10-09T15:17:00Z,https://cdn.prod.www.spiegel.de/images/afd29cf7-a185-4a31-80b8-3af2c689602f_w1280_r1.77_fpx43.77_fpy44.97.jpg
56,Peter Altmaier,Die Zeit,Union: Peter Altmaier fordert Neuaufstellung der CDU,ZEIT ONLINE: Deutschland - Katharina Heflik,"Personelle Veränderungen, Sondierungen, Regierungsverantwortung – darüber herrscht Streit in der Union. Norbert Röttgen sieht die CDU in ""existentieller Gefahr"".","When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",https://www.zeit.de/zustimmung?url=https%3A%2F%2Fwww.zeit.de%2Fpolitik%2Fdeutschland%2F2021-09%2Funion-bundestagswahl-regierungsauftrag-koalition-gruene-fdp-kritik-peter-altmaier,,,2021-09-28T06:30:50Z,
57,Peter Altmaier,Reuters,G7 countries agree shared position on digital trade - communique - Reuters,,"The Group of Seven wealthy nations agreed on a joint set of principles to govern cross-border data use and digital trade, Britain said in what was described as a breakthrough that could liberalise hundreds of billions of pounds of trade.","British International Trade Secretary Anne-Marie Trevelyan, U.S. Trade Representative Katherine Tai, Japan's Head of delegation of the Ministry of Economy, Trade and Industry Kuroda Junichiro, Italy'… [+2060 chars]",https://www.reuters.com/world/g7-countries-agree-shared-position-digital-trade-communique-2021-10-22/,,,2021-10-22T16:18:00Z,https://www.reuters.com/resizer/jqGG9SIjW8hMC9dXRqztU9vJ9M0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ANMFAHGXSVO3XL6RI7RRU3PBUM.jpg
58,Peter Altmaier,Die Zeit,Deutscher Bundestag: Altmaier und Kramp-Karrenbauer nehmen Mandate nicht an,ZEIT ONLINE: Deutschland - Sven Crefeld,Sie saßen im Kabinett Merkel und werden dem nächsten Bundestag nicht mehr angehören: Peter Altmaier und Annegret Kramp-Karrenbauer verzichten auf einen Parlamentssitz.,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",https://www.zeit.de/zustimmung?url=https%3A%2F%2Fwww.zeit.de%2Fpolitik%2Fdeutschland%2F2021-10%2Faltmaier-und-kramp-karrenbauer-erklaeren-rueckzug-aus-dem-bundestag,,,2021-10-09T15:32:51Z,
59,Peter Altmaier,Faz.net,Endspurt im Wahlkampf: Wie Altmaier seinen Ruf retten will,Julia Löhr,Kein anderes Kabinettsmitglied stand so oft in der Kritik wie Wirtschaftsminister Peter Altmaier. Er selbst findet: Ist doch alles prima gelaufen.,"Wenn Peter Altmaier dieser Tage öffentlich auftritt, klingt er wie einer, der sich verabschiedet. Kürzlich auf der Bühne des Tipi-Zelts neben dem Bundeskanzleramt zum Beispiel. Die jungen Unternehmer… [+1791 chars]",https://www.faz.net/aktuell/wirtschaft/bundestagswahl-wie-peter-altmaier-seinen-ruf-retten-will-17551655.html,,,2021-09-24T11:39:55Z,https://media0.faz.net/ppmedia/aktuell/1751437407/1.7551652/facebook_teaser_fplus/setzt-sich-gern-in-szene-zu.jpg
60,Peter Altmaier,Faz.net,CDU: Kramp-Karrenbauer und Altmaier verzichten auf Bundestagsmandate,dpa,Peter Altmaier und Annegret Kramp-Karrenbauer (beide CDU) verzichten auf ihre Bundestagsmandate. Das teilte der saarländische Ministerpräsident und CDU-Landesvorsitzende Tobias Hans am Samstag in Saarbrücken mit.,Bundeswirtschaftsminister Peter Altmaier und Verteidigungsministerin Annegret Kramp-Karrenbauer verzichten auf ihre Bundestagsmandate. Das teilten die beiden CDU-Politiker am Samstag in Saarbrücken m… [+2446 chars],https://www.faz.net/aktuell/politik/inland/cdu-kramp-karrenbauer-und-altmaier-verzichten-auf-bundestagsmandate-17577761.html,,,2021-10-09T15:12:37Z,https://media0.faz.net/ppmedia/aktuell/3955540175/1.7577762/facebook_teaser/annegret-kramp-karrenbauer.jpg
